Institution,STEM,Department,Website_Type,Subset,OutsideDoc,URL,Date_Collected,Scraper,Time_to_Scrape,Notes
UC Berkeley,,Business,Undergraduate Research,,,,,Keya,,
UC Berkeley,,Business,DEI/JEDI,,,,,Keya,,
UC Berkeley,,Business,Chair’s Message,,,,,Keya,,
UC Berkeley,,Business,About,,,,,Keya,,
UC Berkeley,,Business,Courses/Curriculum,,,,,Keya,,
UC Berkeley,,,,,,,,Keya,,
UC Berkeley,Y,"Chemical and Biomolecular Engineering, Department of",Home/Landing,,,https://chemistry.berkeley.edu/cbe,1/14,Keya,2:23,
UC Berkeley,Y,"Chemical and Biomolecular Engineering, Department of",Undergrad education,,,https://chemistry.berkeley.edu/ugrad/degrees/cheme,1/14,Keya,2:23,
UC Berkeley,Y,"Chemical and Biomolecular Engineering, Department of",Prospective students,,,https://chemistry.berkeley.edu/ugrad/prospective-students,1/14,Keya,2:23,
UC Berkeley,Y,"Chemical and Biomolecular Engineering, Department of",Advising,,,https://chemistry.berkeley.edu/ugrad/student-services,1/14,Keya,2:23,
UC Berkeley,Y,"Chemical and Biomolecular Engineering, Department of",Research,,,https://chemistry.berkeley.edu/cbe-research,1/14,Keya,2:23,
UC Berkeley,Y,"Chemical and Biomolecular Engineering, Department of",Undergraduate Research,,,,1/14,Keya,2:23,
UC Berkeley,Y,"Chemical and Biomolecular Engineering, Department of",DEI/JEDI,,,https://chemistry.berkeley.edu/cbe/diversity-equity-and-inclusion,1/14,Keya,2:23,
UC Berkeley,Y,"Chemical and Biomolecular Engineering, Department of",Chair’s Message,,,,1/14,Keya,2:23,
UC Berkeley,Y,"Chemical and Biomolecular Engineering, Department of",About,,,https://chemistry.berkeley.edu/about-dept-cbe,1/14,Keya,2:23,
UC Berkeley,Y,"Chemical and Biomolecular Engineering, Department of",Courses/Curriculum,,,,1/14,Keya,,
UC Berkeley,,,,,,,1/14,Keya,,
UC Berkeley,Y,"Chemistry, Department of",Home/Landing,,,https://chemistry.berkeley.edu/chem,1/14,Keya,2:29,
UC Berkeley,Y,"Chemistry, Department of",Undergrad education,,,https://chemistry.berkeley.edu/ugrad/degrees/,1/14,Keya,2:29,
UC Berkeley,Y,"Chemistry, Department of",Prospective students,,,https://chemistry.berkeley.edu/ugrad/prospective-students,1/14,Keya,2:29,
UC Berkeley,Y,"Chemistry, Department of",Advising,,,https://chemistry.berkeley.edu/ugrad/current-students/enrollment-advising,1/14,Keya,2:29,
UC Berkeley,Y,"Chemistry, Department of",Research,,,https://chemistry.berkeley.edu/chem-research,1/14,Keya,2:29,
UC Berkeley,Y,"Chemistry, Department of",Undergraduate Research,,,,1/14,Keya,2:29,
UC Berkeley,Y,"Chemistry, Department of",DEI/JEDI,,,https://chemistry.berkeley.edu/deib,1/14,Keya,2:29,"some of this is from college of chemistry, not department"
UC Berkeley,Y,"Chemistry, Department of",Chair’s Message,,,,1/14,Keya,2:29,
UC Berkeley,Y,"Chemistry, Department of",About,,,https://chemistry.berkeley.edu/about-dept-chemistry,1/14,Keya,2:29,
UC Berkeley,Y,"Chemistry, Department of",Courses/Curriculum,,,,1/14,Keya,2:29,
UC Berkeley,,,,,,,1/14,Keya,,
UC Berkeley,Y,Civil and Environmental Engineering,Home/Landing,,,https://ce.berkeley.edu/,1/14,Keya,1:58,
UC Berkeley,Y,Civil and Environmental Engineering,Undergrad education,,,https://ce.berkeley.edu/undergrad/prospective-students,1/14,Keya,1:58,current undergrads are subsection of prospective students tab
UC Berkeley,Y,Civil and Environmental Engineering,Prospective students,,,https://ce.berkeley.edu/undergrad/prospective-students,1/14,Keya,1:58,
UC Berkeley,Y,Civil and Environmental Engineering,Advising,,,https://ce.berkeley.edu/undergrad/advising,1/14,Keya,1:58,
UC Berkeley,Y,Civil and Environmental Engineering,Research,,,,1/14,Keya,1:58,
UC Berkeley,Y,Civil and Environmental Engineering,Undergraduate Research,,,,1/14,Keya,1:58,
UC Berkeley,Y,Civil and Environmental Engineering,DEI/JEDI,,,https://ce.berkeley.edu/undergrad/diversity,1/14,Keya,1:58,
UC Berkeley,Y,Civil and Environmental Engineering,Chair’s Message,,,,1/14,Keya,1:58,
UC Berkeley,Y,Civil and Environmental Engineering,About,,,https://ce.berkeley.edu/about/overview,1/14,Keya,1:58,
UC Berkeley,Y,Civil and Environmental Engineering,Courses/Curriculum,,,https://ce.berkeley.edu/undergrad/curriculum,1/14,Keya,1:58,
UC Berkeley,,,,,,,1/14,Keya,,
UC Berkeley,Y,Electrical Engineering and Computer Sciences,Home/Landing,,,https://eecs.berkeley.edu/,1/14,Keya,2:40,
UC Berkeley,Y,Electrical Engineering and Computer Sciences,Undergrad education,,,https://eecs.berkeley.edu/academics/undergraduate/,1/14,Keya,2:40,
UC Berkeley,Y,Electrical Engineering and Computer Sciences,Prospective students,,,,1/14,Keya,2:40,
UC Berkeley,Y,Electrical Engineering and Computer Sciences,Advising,,,https://eecs.berkeley.edu/resources/undergrads/,1/14,Keya,2:40,
UC Berkeley,Y,Electrical Engineering and Computer Sciences,Research,,,https://eecs.berkeley.edu/research/,1/14,Keya,2:40,
UC Berkeley,Y,Electrical Engineering and Computer Sciences,Undergraduate Research,,,https://eecs.berkeley.edu/resources/undergrads/undergraduate-resesarch/,1/14,Keya,2:40,
UC Berkeley,Y,Electrical Engineering and Computer Sciences,DEI/JEDI,,,,1/14,Keya,2:40,
UC Berkeley,Y,Electrical Engineering and Computer Sciences,Chair’s Message,,,,1/14,Keya,2:40,
UC Berkeley,Y,Electrical Engineering and Computer Sciences,About,,,https://eecs.berkeley.edu/about/,1/14,Keya,2:40,
UC Berkeley,Y,Electrical Engineering and Computer Sciences,Courses/Curriculum,,,https://eecs.berkeley.edu/academics/courses/,1/14,Keya,2:40,
UC Berkeley,,,,,,,1/14,Keya,,
UC Berkeley,Y,Statistics,Home/Landing,,,https://statistics.berkeley.edu/,1/14,Keya,1:33,
UC Berkeley,Y,Statistics,Undergrad education,,,https://statistics.berkeley.edu/academics/undergrad/program,1/14,Keya,1:33,
UC Berkeley,Y,Statistics,Prospective students,,,https://statistics.berkeley.edu/academics/undergrad/prospective,1/14,Keya,1:33,
UC Berkeley,Y,Statistics,Advising,,,https://statistics.berkeley.edu/academics/undergrad/advising,1/14,Keya,1:33,
UC Berkeley,Y,Statistics,Research,,,https://statistics.berkeley.edu/research/overview,1/14,Keya,1:33,
UC Berkeley,Y,Statistics,Undergraduate Research,,,https://statistics.berkeley.edu/academics/undergrad/research,1/14,Keya,1:33,
UC Berkeley,Y,Statistics,DEI/JEDI,,,https://statistics.berkeley.edu/about/dei,1/14,Keya,1:33,
UC Berkeley,Y,Statistics,Chair’s Message,,,,1/14,Keya,1:33,
UC Berkeley,Y,Statistics,About,,,https://statistics.berkeley.edu/about/overview,1/14,Keya,1:33,
UC Berkeley,Y,Statistics,Courses/Curriculum,,,https://statistics.berkeley.edu/courses,1/14,Keya,1:33,
UC Berkeley,,,,,,,1/14,Keya,,
UC Berkeley,Y,Earth and Planetary Science,Home/Landing,,,https://eps.berkeley.edu/home,1/14,Keya,2:15,
UC Berkeley,Y,Earth and Planetary Science,Undergrad education,,,https://eps.berkeley.edu/student-resources/undergraduate-students,1/14,Keya,2:15,
UC Berkeley,Y,Earth and Planetary Science,Prospective students,,,https://eps.berkeley.edu/admissions,1/14,Keya,2:15,admissions not prospective students
UC Berkeley,Y,Earth and Planetary Science,Advising,,,https://eps.berkeley.edu/student-resources/contact-student-services-advisors,1/14,Keya,2:15,
UC Berkeley,Y,Earth and Planetary Science,Research,,,https://eps.berkeley.edu/research-news,1/14,Keya,2:15,
UC Berkeley,Y,Earth and Planetary Science,Undergraduate Research,,,,1/14,Keya,2:15,
UC Berkeley,Y,Earth and Planetary Science,DEI/JEDI,,,https://eps.berkeley.edu/about/diversity-inclusion,1/14,Keya,2:15,
UC Berkeley,Y,Earth and Planetary Science,Chair’s Message,,,https://eps.berkeley.edu/about/department-chairs-letter,1/14,Keya,2:15,
UC Berkeley,Y,Earth and Planetary Science,About,,,https://eps.berkeley.edu/sample-landing-page,1/14,Keya,2:15,
UC Berkeley,Y,Earth and Planetary Science,Courses/Curriculum,,y,,1/14,Keya,2:15,
UC Berkeley,,,,,,,1/14,Keya,,
UC Berkeley,Y,Economics,Home/Landing,,,https://econ.berkeley.edu/,1/14,Keya,1:40,
UC Berkeley,Y,Economics,Undergrad education,,,https://econ.berkeley.edu/undergraduate,1/14,Keya,1:40,
UC Berkeley,Y,Economics,Prospective students,,,https://econ.berkeley.edu/undergraduate/admissions,1/14,Keya,1:40,
UC Berkeley,Y,Economics,Advising,,,https://econ.berkeley.edu/undergraduate/advising,1/14,Keya,1:40,
UC Berkeley,Y,Economics,Research,,,https://econ.berkeley.edu/research,1/14,Keya,1:40,
UC Berkeley,Y,Economics,Undergraduate Research,,,,1/14,Keya,1:40,
UC Berkeley,Y,Economics,DEI/JEDI,,,https://econ.berkeley.edu/about/climate-equity-diversity-inclusion,1/14,Keya,1:40,
UC Berkeley,Y,Economics,Chair’s Message,,,,1/14,Keya,1:40,
UC Berkeley,Y,Economics,About,,,https://econ.berkeley.edu/about,1/14,Keya,1:40,
UC Berkeley,Y,Economics,Courses/Curriculum,,,https://econ.berkeley.edu/courses,1/14,Keya,1:40,
UC Berkeley,,,,,,,1/14,Keya,,
UC Berkeley,Y,Industrial Engineering and Operations Research,Home/Landing,,,https://ieor.berkeley.edu/,1/14,Keya,3:00,
UC Berkeley,Y,Industrial Engineering and Operations Research,Undergrad education,,,https://ieor.berkeley.edu/academics/#Undergraduate,1/14,Keya,3:00,
UC Berkeley,Y,Industrial Engineering and Operations Research,Prospective students,,,,1/14,Keya,3:00,
UC Berkeley,Y,Industrial Engineering and Operations Research,Advising,,,,1/14,Keya,3:00,
UC Berkeley,Y,Industrial Engineering and Operations Research,Research,,,https://ieor.berkeley.edu/research/,1/14,Keya,3:00,
UC Berkeley,Y,Industrial Engineering and Operations Research,Undergraduate Research,,,,1/14,Keya,3:00,
UC Berkeley,Y,Industrial Engineering and Operations Research,DEI/JEDI,,,https://ieor.berkeley.edu/about/diversity-equity-inclusion/,1/14,Keya,3:00,
UC Berkeley,Y,Industrial Engineering and Operations Research,Chair’s Message,,,https://ieor.berkeley.edu/about/message-from-the-chair/,1/14,Keya,3:00,
UC Berkeley,Y,Industrial Engineering and Operations Research,About,,,https://ieor.berkeley.edu/about/,1/14,Keya,3:00,
UC Berkeley,Y,Industrial Engineering and Operations Research,Courses/Curriculum,,,,1/14,Keya,3:00,
UC Berkeley,,,,,,,1/14,Keya,,
UC Berkeley,Y,Materials Science and Engineering,Home/Landing,,,https://mse.berkeley.edu/,1/14,Keya,2:08,
UC Berkeley,Y,Materials Science and Engineering,Undergrad education,,,https://mse.berkeley.edu/five-year-bs-ms/,1/14,Keya,2:08,
UC Berkeley,Y,Materials Science and Engineering,Prospective students,,,https://mse.berkeley.edu/mse-major/,1/14,Keya,2:08,
UC Berkeley,Y,Materials Science and Engineering,Advising,,,https://mse.berkeley.edu/advising/,1/14,Keya,2:08,
UC Berkeley,Y,Materials Science and Engineering,Research,,,https://mse.berkeley.edu/research/#,1/14,Keya,2:08,
UC Berkeley,Y,Materials Science and Engineering,Undergraduate Research,,,,1/14,Keya,2:08,
UC Berkeley,Y,Materials Science and Engineering,DEI/JEDI,,,,1/14,Keya,2:08,
UC Berkeley,Y,Materials Science and Engineering,Chair’s Message,,,,1/14,Keya,2:08,
UC Berkeley,Y,Materials Science and Engineering,About,,,https://mse.berkeley.edu/about/,1/14,Keya,2:08,
UC Berkeley,Y,Materials Science and Engineering,Courses/Curriculum,,,https://mse.berkeley.edu/courses/,1/14,Keya,2:08,
UC Berkeley,,,,,,,1/14,Keya,,
UC Berkeley,Y,Mechanical Engineering,Home/Landing,,,https://me.berkeley.edu/,1/14,Keya,2:05,
UC Berkeley,Y,Mechanical Engineering,Undergrad education,,,https://me.berkeley.edu/undergraduate/,1/14,Keya,2:05,
UC Berkeley,Y,Mechanical Engineering,Prospective students,,,https://me.berkeley.edu/undergraduate/prospective-students/,1/14,Keya,2:05,"""admissions"""
UC Berkeley,Y,Mechanical Engineering,Advising,,,https://me.berkeley.edu/undergraduate/advising/,1/14,Keya,2:05,
UC Berkeley,Y,Mechanical Engineering,Research,,,https://me.berkeley.edu/research-areas-and-major-fields/,1/14,Keya,2:05,
UC Berkeley,Y,Mechanical Engineering,Undergraduate Research,,,https://me.berkeley.edu/undergraduate/research/,1/14,Keya,2:05,
UC Berkeley,Y,Mechanical Engineering,DEI/JEDI,,,https://me.berkeley.edu/about/equity-and-inclusion/,1/14,Keya,2:05,
UC Berkeley,Y,Mechanical Engineering,Chair’s Message,,,https://me.berkeley.edu/about/from-the-chair/,1/14,Keya,2:05,
UC Berkeley,Y,Mechanical Engineering,About,,,https://me.berkeley.edu/about/,1/14,Keya,2:05,
UC Berkeley,Y,Mechanical Engineering,Courses/Curriculum,,y,,1/14,Keya,2:05,
UC Berkeley,,,,,,,1/14,Keya,,
UC Berkeley,Y,Nuclear Engineering,Home/Landing,,,https://nuc.berkeley.edu/,1/14,Keya,2:33,
UC Berkeley,Y,Nuclear Engineering,Undergrad education,,,https://nuc.berkeley.edu/undergraduate-programs/,1/14,Keya,2:33,
UC Berkeley,Y,Nuclear Engineering,Prospective students,,,https://nuc.berkeley.edu/admissions/,1/14,Keya,2:33,
UC Berkeley,Y,Nuclear Engineering,Advising,,,,1/14,Keya,2:33,
UC Berkeley,Y,Nuclear Engineering,Research,,,https://nuc.berkeley.edu/research/,1/14,Keya,2:33,
UC Berkeley,Y,Nuclear Engineering,Undergraduate Research,,,,1/14,Keya,2:33,
UC Berkeley,Y,Nuclear Engineering,DEI/JEDI,,,https://nuc.berkeley.edu/equity-and-inclusion/,1/14,Keya,2:33,
UC Berkeley,Y,Nuclear Engineering,Chair’s Message,,,,1/14,Keya,2:33,
UC Berkeley,Y,Nuclear Engineering,About,,,https://nuc.berkeley.edu/about/,1/14,Keya,2:33,
UC Berkeley,Y,Nuclear Engineering,Courses/Curriculum,,,https://nuc.berkeley.edu/course-information/,1/14,Keya,2:33,
UC Berkeley,,,,,,,1/14,Keya,,
UC Berkeley,,Landscape Architecture & Environmental Planning,Home/Landing,,,https://ced.berkeley.edu/land,1/14,Keya,1:57,
UC Berkeley,,Landscape Architecture & Environmental Planning,Undergrad education,,,https://ced.berkeley.edu/land/degrees-admissions/bachelor-of-arts-landscape-architecture,1/14,Keya,1:57,
UC Berkeley,,Landscape Architecture & Environmental Planning,Prospective students,,,https://ced.berkeley.edu/land/degrees-admissions,1/14,Keya,1:57,
UC Berkeley,,Landscape Architecture & Environmental Planning,Advising,,,https://ced.berkeley.edu/advising/undergraduate-advising,1/14,Keya,1:57,
UC Berkeley,,Landscape Architecture & Environmental Planning,Research,,,,1/14,Keya,1:57,
UC Berkeley,,Landscape Architecture & Environmental Planning,Undergraduate Research,,,,1/14,Keya,1:57,
UC Berkeley,,Landscape Architecture & Environmental Planning,DEI/JEDI,,,,1/14,Keya,1:57,
UC Berkeley,,Landscape Architecture & Environmental Planning,Chair’s Message,,,,1/14,Keya,1:57,
UC Berkeley,,Landscape Architecture & Environmental Planning,About,,,https://ced.berkeley.edu/land/about,1/14,Keya,1:57,
UC Berkeley,,Landscape Architecture & Environmental Planning,Courses/Curriculum,,,https://ced.berkeley.edu/land/courses,1/14,Keya,1:57,
UC Berkeley,,,,,,,1/14,Keya,,
UC Berkeley,,City & Regional Planning,Home/Landing,,,https://ced.berkeley.edu/city,1/14,Keya,1:08,
UC Berkeley,,City & Regional Planning,Undergrad education,,,https://ced.berkeley.edu/city/degrees-admissions/bachelor-of-arts,1/14,Keya,1:08,
UC Berkeley,,City & Regional Planning,Prospective students,,,https://ced.berkeley.edu/city/degrees-admissions,1/14,Keya,1:08,https://ced.berkeley.edu/advising/undergraduate-advising
UC Berkeley,,City & Regional Planning,Advising,,,https://ced.berkeley.edu/city/advising,1/14,Keya,1:08,
UC Berkeley,,City & Regional Planning,Research,,,,1/14,Keya,1:08,
UC Berkeley,,City & Regional Planning,Undergraduate Research,,,,1/14,Keya,1:08,
UC Berkeley,,City & Regional Planning,DEI/JEDI,,,,1/14,Keya,1:08,
UC Berkeley,,City & Regional Planning,Chair’s Message,,,,1/14,Keya,1:08,
UC Berkeley,,City & Regional Planning,About,,,https://ced.berkeley.edu/city/about,1/14,Keya,1:08,
UC Berkeley,,City & Regional Planning,Courses/Curriculum,,,https://ced.berkeley.edu/city/courses,1/14,Keya,1:08,
UC Berkeley,,,,,,,,Keya,,
UC Berkeley,Y,Geography,Home/Landing,,,https://geography.berkeley.edu/home,1/15,Keya,1:52,
UC Berkeley,Y,Geography,Undergrad education,,,https://geography.berkeley.edu/academics/undergraduate-studies,1/15,Keya,1:52,
UC Berkeley,Y,Geography,Prospective students,,,https://geography.berkeley.edu/academics/undergraduate-studies/why-choose-geography,1/15,Keya,1:52,not specifically called prospective students
UC Berkeley,Y,Geography,Advising,,,https://geography.berkeley.edu/academics/undergraduate-studies/advising,1/15,Keya,1:52,
UC Berkeley,Y,Geography,Research,,,,1/15,Keya,1:52,
UC Berkeley,Y,Geography,Undergraduate Research,,,,1/15,Keya,1:52,
UC Berkeley,Y,Geography,DEI/JEDI,,,https://geography.berkeley.edu/resources/equity-diversity-inclusion,1/15,Keya,1:52,
UC Berkeley,Y,Geography,Chair’s Message,,,,1/15,Keya,1:52,
UC Berkeley,Y,Geography,About,,,https://geography.berkeley.edu/about,1/15,Keya,1:52,
UC Berkeley,Y,Geography,Courses/Curriculum,,,https://geography.berkeley.edu/academics/courses,1/15,Keya,1:52,
UC Berkeley,,,,,,,,Keya,,
UC Berkeley,Y,Integrative Biology,Home/Landing,,,https://ib.berkeley.edu/,1/22/2025,Keya,2:03,
UC Berkeley,Y,Integrative Biology,Undergrad education,,,https://ib.berkeley.edu/undergrad,1/22/2025,Keya,2:03,
UC Berkeley,Y,Integrative Biology,Prospective students,,,https://ib.berkeley.edu/undergrad/whatisib.php,1/22/2025,Keya,2:03,
UC Berkeley,Y,Integrative Biology,Advising,,,https://ib.berkeley.edu/undergrad/advising.php,1/22/2025,Keya,2:03,
UC Berkeley,Y,Integrative Biology,Research,,,https://ib.berkeley.edu/research,1/22/2025,Keya,2:03,
UC Berkeley,Y,Integrative Biology,Undergraduate Research,,,https://ib.berkeley.edu/undergrad/research.php,1/22/2025,Keya,2:03,
UC Berkeley,Y,Integrative Biology,DEI/JEDI,,,https://ib.berkeley.edu/diversity,1/22/2025,Keya,2:03,
UC Berkeley,Y,Integrative Biology,Chair’s Message,,,,1/22/2025,Keya,2:03,
UC Berkeley,Y,Integrative Biology,About,,,https://ib.berkeley.edu/about,1/22/2025,Keya,2:03,
UC Berkeley,Y,Integrative Biology,Courses/Curriculum,,,https://ib.berkeley.edu/academics/courses,1/22/2025,Keya,2:03,
UC Berkeley,,,,,,,1/22/2025,Keya,,
UC Berkeley,Y,Mathematics,Home/Landing,,,https://math.berkeley.edu/home,1/22/2025,Keya,1:38,
UC Berkeley,Y,Mathematics,Undergrad education,,,https://math.berkeley.edu/undergraduate,1/22/2025,Keya,1:38,
UC Berkeley,Y,Mathematics,Prospective students,,,,1/22/2025,Keya,1:38,
UC Berkeley,Y,Mathematics,Advising,,,https://math.berkeley.edu/undergraduate/advising,1/22/2025,Keya,1:38,
UC Berkeley,Y,Mathematics,Research,,,https://math.berkeley.edu/research,1/22/2025,Keya,1:38,
UC Berkeley,Y,Mathematics,Undergraduate Research,,,https://math.berkeley.edu/undergraduate/undergraduate-research-opportunities,1/22/2025,Keya,1:38,
UC Berkeley,Y,Mathematics,DEI/JEDI,,,https://math.berkeley.edu/about/equity-inclusion-and-diversity,1/22/2025,Keya,1:38,
UC Berkeley,Y,Mathematics,Chair’s Message,,,,1/22/2025,Keya,1:38,
UC Berkeley,Y,Mathematics,About,,,https://math.berkeley.edu/about,1/22/2025,Keya,1:38,
UC Berkeley,Y,Mathematics,Courses/Curriculum,,,https://math.berkeley.edu/courses,1/22/2025,Keya,1:38,
UC Berkeley,,,,,,,1/22/2025,Keya,,
UC Berkeley,Y,Plant & Microbial Biology,Home/Landing,,,https://plantandmicrobiology.berkeley.edu/,1/22/2025,Keya,1:53,
UC Berkeley,Y,Plant & Microbial Biology,Undergrad education,,,https://plantandmicrobiology.berkeley.edu/undergraduate-majors,1/22/2025,Keya,1:53,
UC Berkeley,Y,Plant & Microbial Biology,Prospective students,,,,1/22/2025,Keya,1:53,
UC Berkeley,Y,Plant & Microbial Biology,Advising,,,,1/22/2025,Keya,1:53,
UC Berkeley,Y,Plant & Microbial Biology,Research,,,https://plantandmicrobiology.berkeley.edu/research,1/22/2025,Keya,1:53,
UC Berkeley,Y,Plant & Microbial Biology,Undergraduate Research,,,https://nature.berkeley.edu/research/undergraduate-research,1/22/2025,Keya,1:53,
UC Berkeley,Y,Plant & Microbial Biology,DEI/JEDI,,,,1/22/2025,Keya,1:53,
UC Berkeley,Y,Plant & Microbial Biology,Chair’s Message,,,,1/22/2025,Keya,1:53,
UC Berkeley,Y,Plant & Microbial Biology,About,,,https://plantandmicrobiology.berkeley.edu/about,1/22/2025,Keya,1:53,
UC Berkeley,Y,Plant & Microbial Biology,Courses/Curriculum,,,,1/22/2025,Keya,1:53,
UC Berkeley,,,,,,,1/22/2025,Keya,,
UC Berkeley,Y,Molecular and Cell Biology,Home/Landing,,,https://mcb.berkeley.edu/,1/22/2025,Keya,2:46,
UC Berkeley,Y,Molecular and Cell Biology,Undergrad education,,,https://mcb.berkeley.edu/undergrad,1/22/2025,Keya,2:46,
UC Berkeley,Y,Molecular and Cell Biology,Prospective students,,,https://mcb.berkeley.edu/undergrad/prospective-students,1/22/2025,Keya,2:46,
UC Berkeley,Y,Molecular and Cell Biology,Advising,,,https://mcb.berkeley.edu/undergrad/advising/advising-office/advising-services,1/22/2025,Keya,2:46,
UC Berkeley,Y,Molecular and Cell Biology,Research,,,https://mcb.berkeley.edu/faculty-and-research,1/22/2025,Keya,2:46,
UC Berkeley,Y,Molecular and Cell Biology,Undergraduate Research,,,https://mcb.berkeley.edu/undergrad/research,1/22/2025,Keya,2:46,
UC Berkeley,Y,Molecular and Cell Biology,DEI/JEDI,,,https://mcb.berkeley.edu/diversity,1/22/2025,Keya,2:46,
UC Berkeley,Y,Molecular and Cell Biology,Chair’s Message,,,,1/22/2025,Keya,2:46,
UC Berkeley,Y,Molecular and Cell Biology,About,,,https://mcb.berkeley.edu/about-the-department,1/22/2025,Keya,2:46,
UC Berkeley,Y,Molecular and Cell Biology,Courses/Curriculum,,,https://mcb.berkeley.edu/academic-programs/courses,1/22/2025,Keya,2:46,
UC Berkeley,,,,,,,1/22/2025,Keya,,
UC Berkeley,Y,Neuroscience,Home/Landing,,,https://neuroscience.berkeley.edu/home,1/22/2025,Keya,1:46,
UC Berkeley,Y,Neuroscience,Undergrad education,,,https://neuroscience.berkeley.edu/academics/undergraduate,1/22/2025,Keya,1:46,
UC Berkeley,Y,Neuroscience,Prospective students,,,https://neuroscience.berkeley.edu/academics/undergraduate/declare,1/22/2025,Keya,1:46,"not necessarily a prospective students page, more of a how to declare"
UC Berkeley,Y,Neuroscience,Advising,,,https://neuroscience.berkeley.edu/academics/undergraduate/advising,1/22/2025,Keya,1:46,
UC Berkeley,Y,Neuroscience,Research,,,https://neuroscience.berkeley.edu/research-areas,1/22/2025,Keya,1:46,
UC Berkeley,Y,Neuroscience,Undergraduate Research,,,https://neuroscience.berkeley.edu/undergraduate-research-neuroscience,1/22/2025,Keya,1:46,
UC Berkeley,Y,Neuroscience,DEI/JEDI,,,https://neuroscience.berkeley.edu/about/diversity-equity-inclusion,1/22/2025,Keya,1:46,
UC Berkeley,Y,Neuroscience,Chair’s Message,,,,1/22/2025,Keya,1:46,
UC Berkeley,Y,Neuroscience,About,,,https://neuroscience.berkeley.edu/about,1/22/2025,Keya,1:46,
UC Berkeley,Y,Neuroscience,Courses/Curriculum,,,https://neuroscience.berkeley.edu/courses,1/22/2025,Keya,1:46,
UC Berkeley,,,,,,,1/22/2025,Keya,,
UC Berkeley,Y,Nutritional Sciences & Toxicology,Home/Landing,,,https://nst.berkeley.edu/,1/22/2025,Keya,1:15,
UC Berkeley,Y,Nutritional Sciences & Toxicology,Undergrad education,,,https://nst.berkeley.edu/undergraduate,1/22/2025,Keya,1:15,
UC Berkeley,Y,Nutritional Sciences & Toxicology,Prospective students,,,,1/22/2025,Keya,1:15,
UC Berkeley,Y,Nutritional Sciences & Toxicology,Advising,,,https://nature.berkeley.edu/advising/meet-rausser-advisors#nst-advisor,1/22/2025,Keya,1:15,
UC Berkeley,Y,Nutritional Sciences & Toxicology,Research,,,https://nst.berkeley.edu/research,1/22/2025,Keya,1:15,
UC Berkeley,Y,Nutritional Sciences & Toxicology,Undergraduate Research,,,https://nature.berkeley.edu/research/undergraduate-research,1/22/2025,Keya,1:15,
UC Berkeley,Y,Nutritional Sciences & Toxicology,DEI/JEDI,,,https://nst.berkeley.edu/diversity-equity-inclusion,1/22/2025,Keya,1:15,
UC Berkeley,Y,Nutritional Sciences & Toxicology,Chair’s Message,,,,1/22/2025,Keya,1:15,
UC Berkeley,Y,Nutritional Sciences & Toxicology,About,,,https://nst.berkeley.edu/about,1/22/2025,Keya,1:15,
UC Berkeley,Y,Nutritional Sciences & Toxicology,Courses/Curriculum,,,,1/22/2025,Keya,1:15,
UC Berkeley,,,,,,,1/22/2025,Keya,,
UC Berkeley,Y,Physics,Home/Landing,,,https://physics.berkeley.edu/,1/22/2025,Keya,2:25,
UC Berkeley,Y,Physics,Undergrad education,,,https://physics.berkeley.edu/academics/undergraduate-degree,1/22/2025,Keya,2:25,
UC Berkeley,Y,Physics,Prospective students,,,https://physics.berkeley.edu/academics/undergraduate-degree/undergraduate-admissions,1/22/2025,Keya,2:25,admissions
UC Berkeley,Y,Physics,Advising,,,https://physics.berkeley.edu/student-life/student-support-advising,1/22/2025,Keya,2:25,
UC Berkeley,Y,Physics,Research,,,https://physics.berkeley.edu/research-faculty,1/22/2025,Keya,2:25,
UC Berkeley,Y,Physics,Undergraduate Research,,,https://physics.berkeley.edu/academics/undergraduate-research,1/22/2025,Keya,2:25,
UC Berkeley,Y,Physics,DEI/JEDI,,,https://physics.berkeley.edu/equity-inclusion,1/22/2025,Keya,2:25,
UC Berkeley,Y,Physics,Chair’s Message,,,,1/22/2025,Keya,2:25,
UC Berkeley,Y,Physics,About,,,https://physics.berkeley.edu/welcome/our-community,1/22/2025,Keya,2:25,
UC Berkeley,Y,Physics,Courses/Curriculum,,,https://physics.berkeley.edu/academics/courses,1/22/2025,Keya,2:25,
UC Berkeley,,,,,,,1/22/2025,Keya,,
UC Berkeley,Y,Psychology,Home/Landing,,,https://psychology.berkeley.edu/,1/22/2025,Keya,1:37,
UC Berkeley,Y,Psychology,Undergrad education,,,https://psychology.berkeley.edu/students/undergraduate-program,1/22/2025,Keya,1:37,
UC Berkeley,Y,Psychology,Prospective students,,,,1/22/2025,Keya,1:37,
UC Berkeley,Y,Psychology,Advising,,,https://psychology.berkeley.edu/students/undergraduate-program/academic-advising,1/22/2025,Keya,1:37,
UC Berkeley,Y,Psychology,Research,,,https://psychology.berkeley.edu/research,1/22/2025,Keya,1:37,
UC Berkeley,Y,Psychology,Undergraduate Research,,,https://psychology.berkeley.edu/students/undergraduate-program/research-discovery,1/22/2025,Keya,1:37,
UC Berkeley,Y,Psychology,DEI/JEDI,,,https://psychology.berkeley.edu/diversity/ucb-psychology-diversity-vision-statement,1/22/2025,Keya,1:37,
UC Berkeley,Y,Psychology,Chair’s Message,,,,1/22/2025,Keya,1:37,
