URL,Website_Type,Text Chunk,Flesch Reading Ease,Flesch-Kincaid Grade Level,Difficult Words,Total Number of Sentences,Total Number of Words,VADER Sentiment Score,TextBlob Sentiment Score
https://scripps.ucsd.edu/undergrad/research-programs,Prospective students,Research Internships,-6.7,14.7,2,1,2,0.0,0.0
https://scripps.ucsd.edu/undergrad/research-programs,Prospective students,Contact Us,77.91,2.9,1,1,2,0.0,0.0
https://scripps.ucsd.edu/undergrad/research-programs,Prospective students,Fall 2024 Info Sessions,75.88,3.7,2,1,4,0.0,0.0
https://scripps.ucsd.edu/undergrad/research-programs,Prospective students,Footer menu,77.91,2.9,1,1,2,0.0,0.0
https://scripps.ucsd.edu/undergrad/research-programs,Prospective students,DISCOVER SCRIPPS,35.61,8.8,0,1,2,0.0,0.0
https://scripps.ucsd.edu/undergrad/research-programs,Prospective students,Our Campus,77.91,2.9,1,1,2,0.0,0.0
https://scripps.ucsd.edu/undergrad/research-programs,Prospective students,Events Calendar,35.61,8.8,0,1,2,0.0,0.0
https://scripps.ucsd.edu/undergrad/research-programs,Prospective students,Venue Rentals,120.21,-3.1,0,1,2,0.0,0.0
https://scripps.ucsd.edu/undergrad/research-programs,Prospective students,Birch Aquarium at Scripps UC San Diego,89.75,2.5,1,1,7,0.0,0.0
https://scripps.ucsd.edu/undergrad/research-programs,Prospective students,Pier Cam,120.21,-3.1,0,1,2,0.0,0.0
https://scripps.ucsd.edu/undergrad/research-programs,Prospective students,RESOURCES,36.62,8.4,1,1,1,0.0,0.0
https://scripps.ucsd.edu/undergrad/research-programs,Prospective students,Directory,-132.59,32.0,1,1,1,0.0,0.0
https://scripps.ucsd.edu/undergrad/research-programs,Prospective students,Jobs,121.22,-3.5,0,1,1,0.0,0.0
https://scripps.ucsd.edu/undergrad/research-programs,Prospective students,Safety At Scripps,93.81,0.9,0,1,3,0.4215,0.0
https://scripps.ucsd.edu/undergrad/research-programs,Prospective students,California Sea Grant,34.59,9.2,1,1,3,0.3612,0.0
https://scripps.ucsd.edu/undergrad/research-programs,Prospective students,Annual Report,-6.7,14.7,1,1,2,0.0,0.0
https://scripps.ucsd.edu/undergrad/research-programs,Prospective students,Contact Us,77.91,2.9,1,1,2,0.0,0.0
https://scripps.ucsd.edu/undergrad/research-programs,Prospective students,Maps and Directions,59.97,5.6,1,1,3,0.0,0.0
https://scripps.ucsd.edu/undergrad/research-programs,Prospective students,Contact Information,-49.0,20.6,2,1,2,0.0,0.0
https://scripps.ucsd.edu/undergrad/research-programs,Prospective students,© 2025 Regents of the University of California. All rights reserved.Terms of Use|Accessibility|Privacy|Website Support|Login,-17.5,16.8,9,3,13,0.0,0.0
https://scripps.ucsd.edu/undergrad/research-programs,Prospective students,Sign Up For Explorations Now,83.32,2.9,1,1,5,0.0772,0.0
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,About the Program,93.81,0.9,1,1,3,0.0,0.0
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,"Sociology is the study of society: its composition, organization, culture, and development. It combines scientific methods with humanistic perspectives, integrating the findings of economics, political science, psychology, and history.",-10.93,18.4,17,2,29,0.0,0.0
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,"Rather than viewing our world only through one lens, sociologists view the world though lenses that combine these diverse perspectives. In addition, in sociology one can study many of the substantive topics that the others social sciences examine. Thus, the fields of ethnic studies, gender, and cultural studies build on important sociological traditions and findings.",44.44,11.6,21,3,55,0.2023,0.20666666666666664
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,"In sociology, you can learn:",49.48,7.6,1,1,5,0.0,0.0
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,"Sociology, then, provides a global perspective and rich picture of how the social world works. Courses cover a wide range of material, and they teach analytical skills and flexibility of mind to allow you to see your world in new ways. Sociology is a broad major for the intellectually curious, and it works well as a double major with other more narrow degree programs.",41.4,12.8,13,3,64,0.9136,0.0543997668997669
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,"Entering students may declare a major in Sociology when they are admitted to UCSD. Continuing students may declare Sociology as their major at any time, by using theMajor/Minor toolunder Academic Links onMyTritonLink.",21.4,14.3,12,2,32,0.1027,0.041666666666666664
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,"A 2.0 GPA is required in the major and studentsmust earn a C- or better in each courseto be used for the sociology major.  All courses taken for the majormust be taken for a letter grade, with theexceptionof the following:",59.64,9.9,7,2,40,0.4404,0.15625
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,The Sociology Major,-24.64,17.4,1,1,3,0.0,0.0625
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,Students may choose to major in General Sociology or one of seven Concentrations in the following areas:,28.84,13.5,4,1,17,0.0,0.037500000000000006
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,"Regardless of whether you major in General Sociology or a one of our Concentrations, students will complete the same amount of requirements. All students must complete four lower-division and twelve upper-division courses in Sociology (Theory, Methods, and 10 Sociology Upper division electives).",16.32,16.2,12,2,42,0.0,0.052083333333333336
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,"The General Sociology major and Sociology Major Concentrations share the same lower division, theory and method requirements, and must complete 10 Sociology Upper Division Electives. Please reference ourMajor degree tracking sheetfor a check off list of our requirements.",9.89,16.6,13,2,38,0.3182,0.04583333333333334
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,"Courses that complete a specific concentration are listed in ourmajor degree tracking sheet. For concentrations- only 5 Upper Division Electives listed under your specific concentration track on thedegree checkare required (you can complete more, however it will only be count towards the remaining 5 general Sociology Upper Division Elective you must complete), the remaining 5 UD electives can be chosen from any of our Sociology UD elective courses.",20.05,18.9,16,2,68,0.0,0.07727272727272727
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,"A 2.0 GPA is required in the major and studentsmust earn a C- or better in each courseto be used for the sociology major.  All courses taken for the majormust be taken for a letter grade, with theexceptionof the following:",59.64,9.9,7,2,40,0.4404,0.15625
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,The Sociology Minor,-24.64,17.4,2,1,3,0.0,-0.05
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,Minor Requirements:,-6.7,14.7,2,1,2,0.0,-0.05
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,The guidelines for the Sociology minor are as follows:,45.42,9.2,4,1,9,0.0,-0.05
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,Additional Information:,-133.6,32.4,2,1,2,0.0,0.0
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,All four unit courses provided by the Department of Sociology at UCSD may be applied towards the minor (with the exception of SOCI 199 & SOCI 198).,45.09,13.4,8,1,26,0.0,-0.05
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,"Unless colleges specify otherwise, students may choose any two lower-division sociology courses (SOCI 1, 2, 10, 20, 30, 40, 50, 60, or 70) and any upper-division courses (SOCI 100 to 190).",31.55,16.6,8,1,31,0.0,0.0
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,Students can following one of the 3 distributions below to complete the minor.,49.82,9.5,4,1,13,0.0,0.016666666666666666
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,Minor courses can be taken in one of the following distributions:,51.85,8.8,3,1,11,0.0,-0.025
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,"*If a student opts to complete the minor with either 6 or 7 Upper Division electives,they must inform Sociology Advisors via theVAConce enrolled in their 6th or 7th Upper Division Sociology course. Advisers must manually add the 6th or 7th UD course to a student's minor on their degree audit. The course doesn't apply automatically.",35.98,12.8,17,3,55,0.0,0.0
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,Minor Tracking:,35.61,8.8,2,1,2,0.0,-0.05
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,Track you progress with the minor requirements using ourMinor Tracking Sheet,60.31,7.6,5,1,11,0.4215,-0.05
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,How to Declare Sociology Minor:,15.64,12.3,3,1,5,0.0,-0.05
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,You can apply for a minor online at any time by using the Major/Minor tool under Academic Links onMyTritonLink.,52.19,10.7,6,1,19,0.0,-0.025
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,Guidelines for fillling out Sociology Minor Application:,-3.32,15.5,5,1,7,0.0,-0.05
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,"When listing courses on the application,only list course numbers and titles for courses you have completed or are currently enrolled in. To list courses not yet completed, use the template provided below.",46.78,10.7,10,2,32,0.0,0.0
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,You are not required to finish your minor with what you declare on the application; the application is only demonstrating your basic knowledge of minor requirements and will not be held to the classes listed.,35.95,16.9,10,1,35,0.0,-0.025
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,"When completing the Sociology minor application, be sure to list exactly 7 courses (and only 7) or else your application will be denied and returned back to you for revisions.",32.57,16.2,9,1,30,-0.1531,0.13999999999999999
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,"To list courses not yet completed, use the following template:",61.33,7.2,3,1,10,0.0,0.0
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,Lower-division Courses,-91.3,26.5,3,1,2,0.0,0.0
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,Running into Minor Declaration Issues?,-1.29,14.7,3,1,5,0.0,-0.05
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,Please keep the following in mind when completing your minor declaration,51.85,8.8,3,1,11,0.3182,-0.025
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,Lower-Division Coursework,-91.3,26.5,3,1,2,0.0,0.0
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,Four lower-division sociology courses are required for the major in sociology:,-7.38,17.0,5,1,11,0.0,0.0625
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,"For each of these courses, students must attend a lecture and a weekly discussion section. There are no pre-requisites to enroll in our lower-division courses.",50.33,9.3,10,2,25,-0.296,0.0
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,Upper-Division Coursework,-91.3,26.5,2,1,2,0.0,0.0
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,Twelve upper-division sociology courses are required for the major in sociology:,-7.38,17.0,4,1,11,0.0,0.0625
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,"Students are encouraged to complete their theory and methods courses early in their program, since theoretical perspectives and skills in methods will enhance their subsequent course work.",35.61,15.0,11,1,27,0.3612,0.05
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,"SOCI 100 and Methods aren't required to take upper-division electives, students are able to complete upper-division electives (SOCI 111- SOCI 199) concurrently and before taking SOCI 100 and Methods.",16.66,18.1,8,1,29,0.0,0.3
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,"The only pre-requisite for our upper-division elective courses is upper division standing (having completed 90+ units). Students are also able to complete Upper Division electives with Methods courses (SOCI 102- 110). If you take a second Methods course, it will apply to your Upper Division elective requirement, the first will fulfill the Methods requirement.",44.75,11.5,14,3,54,0.4404,0.10625
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,"One elective course can be satisfied with a four-unit Independent Study (SOCI 199) course. With department permission, we will also allow students to take a four-unit Internship (AIP 197). Because these courses are taken on a pass/no pass basis, only one can be used toward the Sociology major.",55.24,9.5,11,3,48,0.5719,0.140625
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,Double Major Information,-24.64,17.4,1,1,3,0.0,0.03125
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,Double Major Information:,-24.64,17.4,1,1,3,0.0,0.03125
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,Instructions on the double major process can be locatedhere.,45.42,9.2,2,1,9,0.0,0.03125
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,"To request signatures for a Double Major petition, please seehere.",44.41,9.6,4,1,10,0.3182,0.03125
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,Quick Facts About Double Majors,83.32,2.9,1,1,5,0.0,0.16666666666666666
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,"To have a non Sociology course be requested to apply towards the Sociology major, it is subject topetitionif you would like to use it as an overlap.If you will be making changes to double major overlaps you must submit a revised double major petition and academic plan to each department for review (personal statements are not required for revised DM petitions).",40.52,15.2,15,2,61,0.3612,0.002604166666666668
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,"A revised double major petition is not required if you will be updating non overlapped courses, only if you are updating overlaps.",49.15,11.9,7,1,22,0.0,0.020833333333333332
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,Information on Double major/ Minor Overlaps,14.63,12.7,3,1,6,0.0,-0.025
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,Double Major Overlaps:,34.59,9.2,1,1,3,0.0,0.03125
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,Major & Minor Overlaps,34.59,9.2,2,1,3,0.0,0.006249999999999999
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,"The Degree Audit system automatically overlaps courses on your degree audit that are compatible between your major and minor, or Major/ Minor and College requirements.",20.72,16.6,9,1,25,0.0,-0.012500000000000002
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,"To see if a course is eligible to be overlapped (if it does not apply automatically),students must submit aSociology Petitionto the department to request the course to be reviewed. Please reach out If you would like to change, request different courses, or reject courses that are overlapping. You will need to send a message to your minor department in the VAC to request the changes.",57.91,10.6,15,3,65,0.296,-0.025
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,Double Minors:,35.61,8.8,1,1,2,0.0,0.0
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,Degree Tracking & Sample Academic Plans,32.56,10.0,4,1,5,0.0,0.0
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,Degree Tracking,35.61,8.8,2,1,2,0.0,0.0
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,Track your Major Requirement progress using ourMajor Degree Tracking Sheet.,44.41,9.6,5,1,10,0.4215,0.0625
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,"Please note: For the upper division requirement of ""Ten Upper Division Courses in Sociology"" you are either a General Sociology Majorora Specialized Sociology Concentration Major.",-13.13,21.3,7,1,25,0.3182,0.022500000000000003
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,"Sociology Minors, please see the following page for aMinor Degree Tracking Sheet.",42.38,10.3,4,1,12,0.3182,0.0
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,Sample Academic Plans,34.59,9.2,2,1,3,0.0,0.0
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,"Sample Academic Plans (Both four year degree, and transfer two year academic plans) can be found online athttp://plans.ucsd.edu.",44.75,11.5,5,1,18,0.0,0.0
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,Additional Campus & Student Success Resources,-1.29,14.7,5,1,5,0.5719,0.3
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,The following are links to various resources for students at UC San Diego.,66.74,7.2,3,1,13,0.0,0.0
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,Writing & Tutoring Resources:,9.21,12.7,2,1,3,0.0,0.0
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,Tech Support Services & Guides:,75.88,3.7,2,1,4,0.4019,0.0
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,Basic Needs Hub:,93.81,0.9,1,1,3,0.0,0.0
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,Other Support Services,34.59,9.2,2,1,3,0.4019,-0.125
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,At UCSD:,120.21,-3.1,0,1,2,0.0,0.0
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,Services Outside of UCSD:,75.88,3.7,1,1,4,0.0,0.0
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,Undergraduate Program,-91.3,26.5,2,1,2,0.0,0.0
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,Quick Tips:,120.21,-3.1,0,1,2,0.0,0.3333333333333333
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,"The Sociology Academic Advising staff are available to provide advice and answers to questions about the Undergraduate Program in Sociology. For Advising hours, please view ourAdvising Schedule.",23.93,13.3,12,2,27,0.3182,0.2
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,"Continuing students:Have a question? If you have questions that are not answered on this page or ourFAQ page, you may submit an online question via theVirtual Advising Center, or schedule anadvising appointment. See ourAdvising Pagefor current appointment times. We do not answer advising questions via email or telephone.",50.84,9.2,15,4,48,0.0,-0.05
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,Newly admitted First Year and Transfer Students:You can get in contact with Sociology Advising via New Triton Advising (NTA) in theVirtual Advising Center (VAC)(this becomes available to students in the late Summer).,22.08,18.1,11,1,32,0.1027,0.08712121212121211
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,Prospective students: Please review the information available online on ourSociology Program PageandTransfer Page. For further questions please visit ourcontact information pagefor Prospective Students.,9.04,14.9,11,2,23,0.5574,0.2
https://sociology.ucsd.edu/undergraduate/info-major-minor.html,Advising,"UC San Diego 9500 Gilman Dr. La Jolla, CA 92093 (858) 534-2230Copyright ©2025Regents of the University of California.
        All rights reserved.",72.83,4.8,6,3,21,0.0,0.0
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,Advising,-47.99,20.2,1,1,1,0.0,0.0
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,"The Sociology Academic Advising staff are available to provide advice and answers to questions about the Undergraduate Program in Sociology during advising by appointment, in person walk-in, and online via the Virtual Advising Center (VAC).",2.11,21.7,13,1,35,0.0,0.10000000000000002
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,"We encourage students to contact us through VAC as much as possible for quick questions, or when the advising office is closed.",57.61,10.7,5,1,22,0.5106,0.07777777777777777
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,"Additional information, including specialization requirements (degree checks), and two to four year academic plans can be found in ourProgram information.",8.88,17.0,8,1,20,0.0,0.0
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,Video tutorial on how to use the Virtual Advising Center(CASP Resource),34.93,11.1,4,1,11,0.0,0.0
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,"Current students:Please note that that advising is only available through appointments, walk-in advising or the VAC. Advising is not available over the telephone or e-mail.Current students who e-mail or call with advising questions will be directed to the VAC, or to schedule an advising appointment.",56.25,9.1,9,3,45,0.0,0.05
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,"Prospective Students:If you are not yet a student at UCSD, please ourprospective student information. Please review our Department Website, specifically the ""Program Information"" or ""Transfer Information"" tabpriorto sending any remaining questions.",21.9,14.1,14,2,31,0.5574,0.0
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,Newly Admitted Transfer Students:Please review the followingTransfer Information pagefor Fall  course Recommendations and preparations.,-10.42,18.2,9,1,14,0.1027,0.13636363636363635
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,Sociology Undergraduate Advisors:Selaina MansheimandRay Reyes,-119.73,31.2,5,1,5,0.0,0.0
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,"Location:Social Sciences Building, Room 401.(In person advising is available by appointment only)(See ourContact Uspage for step by step directions and further maps)",34.93,11.1,9,2,22,0.0,0.2
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,ADVISING OPTIONS,-6.7,14.7,2,1,2,0.0,0.0
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,"Please direct all online questions to the VAC. The VAC is a great way to contact an advisor for a quick question, urgent question, or for general check-ins for academic progress.",64.2,8.2,6,2,31,0.875,0.2566666666666667
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,Appointments (typically 30 minutes) are best for more detailed questions.,44.41,9.6,5,1,10,0.6369,0.43333333333333335
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,"Walk-In Advising is open Monday, Tuesday 8-3:30 and Wednesdays, 8-12 pm, closed daily from 12-1 p.m at SSB 401.",87.21,3.5,2,2,19,0.0,-0.03333333333333333
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,Academic Advising at UC San Diego: Major Advisors vs. College Advisors,34.93,11.1,3,1,11,0.0,0.03125
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,Your Sociology Undergraduate Advisors are available to provide advice and answers to questions about the Undergraduate Program in Sociology.,-7.04,19.0,9,1,19,0.0,0.4
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,"Your college advisor will provide you with general academic support, assist you with questions that you may have regarding college general education requirements, university requirements, IGETC and TAG, writing courses, graduation, and policy questions.",3.13,21.3,13,1,34,0.4019,0.03333333333333335
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,Office For Students With Disabilities,32.56,10.0,2,1,5,0.0,0.0
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,"IMPORTANT!:If you are in need of disability accommodations please make sure you make an appointment with UCSD's Office for Students with Disabilities (OSD) as soon as possible to ensure you receive your accommodations when the quarter begins. Please refer to OSD's page linked here:https://osd.ucsd.edu/About OSD:The Office for Students with Disabilities (OSD) at UC San Diego works with undergraduate, graduate, and professional school students with documented disabilities, reviewing documentation and, through an interactive process with the student, determining reasonable accommodations that a student can use for their classes.Disabilities can occur in the following areas: psychological, psychiatric, learning, attention, chronic health, physical, vision, hearing, acquired brain injuries, and autism, and may occur at any time during a student’s college career.We encourage you to contact the OSD as soon as you become aware of a condition that is disabling so that they can work with you.Once OSD Accommodations have been established, please review to ourinformation pageon requesting Accommodations for Sociology courses.",19.4,17.1,43,6,158,0.906,0.13125
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,Advising Schedule,-6.7,14.7,2,1,2,0.0,0.0
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,Types of Advising,59.97,5.6,1,1,3,0.0,0.0
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,Additional Advising Notes,-24.64,17.4,2,1,3,0.0,0.0
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,Signing Up for Appointments,50.5,7.2,2,1,4,0.0,0.0
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,Signing Up for Appointments:,50.5,7.2,2,1,4,0.0,0.0
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,Sign up for a Sociology Advising Zoom appointments through our Sociology Advising Google Appointment Calendar here:,12.94,15.4,4,1,16,0.0,0.0
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,Instructions to Attend Online Sociology Advising Via Zoom Meetingsfor Appointments:,-6.36,16.6,6,1,10,0.0,0.0
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,Signature Requests,-6.7,14.7,2,1,2,0.0,0.0
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,Forms and paperwork that need an Advisor's signature,46.44,8.8,3,1,8,0.0,0.0
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,"For forms such as Double major petitions, Max Unit Appeals, and all other forms, please send your completed forms to Sociology Advisors atsocadvising@ucsd.edu.",22.75,15.8,6,1,23,0.3182,-0.015625
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,Ensure your form is completely and correctly filled out prior to submission.,50.84,9.2,5,1,12,0.3818,0.16666666666666666
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,"You may be contacted in the Virtual Advising Center to set up an appointment to go over your form if we have questions. Otherwise your form will be returned to you within 3-5 business days, but completing your forms may take longer if they are not correctly filled out. If you would like to discuss the forms please schedule anadvising appointment.",67.79,8.8,12,3,61,0.7351,0.15000000000000002
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,Quarter Holiday Closures,9.21,12.7,1,1,3,0.4019,0.0
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,Current UCSD Students,59.97,5.6,2,1,3,0.0,0.0
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,"Current students are welcome to make an appointment, or to send online questions via theVirtual Advising Center (VAC)for Academic Advising questions related to the Undergraduate Program in Sociology. Please see theAdvising Scheduleabove for our advising hours.",19.37,15.0,14,2,36,0.6486,0.14
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,Please direct all online questions to theVirtual Advising Center (VAC). Emailed questions will be redirected to the VAC.,53.88,8.0,5,2,18,0.3182,0.0
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,Incoming Freshman and Newly Admitted Transfer Students,22.07,11.9,6,1,7,0.1027,0.13636363636363635
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,Welcome newly admitted students!,8.2,13.1,3,1,4,0.5707,0.48522727272727273
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,Visiting the site from Triton Day? Our slides are available here:Sociology Triton Day Sides,55.91,7.2,4,2,14,0.0,0.4
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,Visiting the site from Transfer Triton Day? Our slides are available here:Sociology Transfer Triton Day Slides,46.44,8.8,5,2,16,0.0,0.4
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,Please review ourUndergraduate Program informationpage for an overview of the major.You can get in contact with SociologyAdvising via New Triton Advising (NTA) in theVirtual Advising Center (VAC)(this becomes available to students in the Summer).,11.92,15.8,12,2,34,0.3182,0.14545454545454548
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,Prospective Students,35.61,8.8,2,1,2,0.0,0.0
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,Admissions to the undergraduate program at UC San Diego is administered by theAdmission Office.,31.89,12.3,5,1,14,0.0,0.0
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,If you have specific questions regarding the Sociology program please review the information available online on ourMajor & Minor Requirements Pageand ourTransfer Page. For further questions please contact Sociology Advisors atsocadvising@ucsd.edu.,-2.98,17.4,16,2,30,0.5574,0.08750000000000001
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,Undergraduate Program,-91.3,26.5,2,1,2,0.0,0.0
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,"Continuing students:Have a question? If you have questions that are not answered on this page or ourFAQ page, you may submit an online question via theVirtual Advising Center, or schedule anadvising appointment. We do not answer advising questions via email or telephone.",57.27,8.8,12,3,42,0.0,-0.1
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,Newly admitted First Year and Transfer Students:You can get in contact with Sociology Advising via New Triton Advising (NTA) in theVirtual Advising Center (VAC)(this becomes available to students in the late Summer).,22.08,18.1,11,1,32,0.1027,0.08712121212121211
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,Prospective students: Please review the information available online on ourSociology Program PageandTransfer Page. For further questions please visit ourcontact information pagefor Prospective Students.,9.04,14.9,11,2,23,0.5574,0.2
https://sociology.ucsd.edu/undergraduate/advising.html,Undergraduate Research,"UC San Diego 9500 Gilman Dr. La Jolla, CA 92093 (858) 534-2230Copyright ©2025Regents of the University of California.
        All rights reserved.",72.83,4.8,6,3,21,0.0,0.0
